,Label,Prob0,Prob1
2942,1,0.01,0.99
2943,1,0.0009,0.9991
2944,1,0.0018,0.9982
2945,1,0.0,1.0
2946,1,0.2201,0.7799
2947,1,0.0,1.0
2948,1,0.001,0.999
2949,1,0.0009,0.9991
2950,1,0.0021,0.9979
2951,1,0.0002,0.9998
2952,1,0.0,1.0
2953,1,0.0039,0.9961
2954,1,0.0004,0.9996
2955,1,0.0044,0.9956
2956,1,0.0001,0.9999
2957,1,0.0007,0.9993
2958,1,0.0001,0.9999
2959,1,0.095,0.905
2960,1,0.0003,0.9997
2961,1,0.0,1.0
2962,1,0.0118,0.9882
2963,1,0.0295,0.9705
2964,1,0.0,1.0
2965,1,0.0,1.0
2966,1,0.0327,0.9673
2967,1,0.0002,0.9998
2968,1,0.0703,0.9297
2969,1,0.0064,0.9936
2970,1,0.004,0.996
2971,1,0.0003,0.9997
2972,1,0.0001,0.9999
2973,1,0.0,1.0
2974,1,0.0126,0.9874
2975,1,0.0018,0.9982
2976,1,0.0014,0.9986
2977,1,0.0109,0.9891
2978,1,0.0027,0.9973
2979,1,0.0001,0.9999
2980,1,0.0001,0.9999
2981,1,0.0047,0.9953
2982,1,0.0006,0.9994
2983,1,0.001,0.999
2984,1,0.0167,0.9833
2985,1,0.0,1.0
2986,1,0.0001,0.9999
2987,1,0.0001,0.9999
2988,1,0.0151,0.9849
2989,1,0.0025,0.9975
2990,1,0.0588,0.9412
2991,1,0.0,1.0
2992,1,0.0008,0.9992
2993,1,0.001,0.999
2994,1,0.0279,0.9721
2995,1,0.0005,0.9995
2996,1,0.0002,0.9998
2997,1,0.0,1.0
2998,1,0.0001,0.9999
2999,1,0.0018,0.9982
3000,1,0.0,1.0
3001,1,0.0066,0.9934
3002,1,0.0009,0.9991
3003,1,0.0,1.0
3004,1,0.0003,0.9997
3005,1,0.0,1.0
3006,1,0.0007,0.9993
3007,1,0.0068,0.9932
3008,1,0.0,1.0
3009,1,0.0001,0.9999
3010,1,0.0003,0.9997
3011,1,0.0015,0.9985
3012,1,0.0108,0.9892
3013,1,0.0,1.0
3014,1,0.0001,0.9999
3015,1,0.0001,0.9999
3016,1,0.0013,0.9987
3017,1,0.0001,0.9999
3018,1,0.0706,0.9294
3019,1,0.0001,0.9999
3020,1,0.0015,0.9985
3021,1,0.1701,0.8299
3022,1,0.004,0.996
3023,1,0.0001,0.9999
3024,1,0.0003,0.9997
3025,1,0.004,0.996
3026,1,0.0052,0.9948
3027,1,0.0001,0.9999
3028,1,0.0,1.0
3029,1,0.0241,0.9759
3030,1,0.003,0.997
3031,1,0.0038,0.9962
3032,1,0.001,0.999
3033,1,0.0026,0.9974
3034,1,0.0001,0.9999
3035,1,0.0001,0.9999
3036,1,0.2131,0.7869
3037,1,0.0013,0.9987
3038,1,0.0,1.0
3039,1,0.0018,0.9982
3040,1,0.0001,0.9999
3041,1,0.0,1.0
3042,1,0.0,1.0
3043,1,0.0002,0.9998
3044,1,0.0058,0.9942
3045,1,0.0002,0.9998
3046,1,0.0022,0.9978
3047,1,0.0049,0.9951
3048,1,0.0,1.0
3049,1,0.0,1.0
3050,1,0.0049,0.9951
3051,1,0.0001,0.9999
3052,1,0.0013,0.9987
3053,1,0.0,1.0
3054,1,0.0002,0.9998
3055,1,0.0332,0.9668
3056,1,0.0012,0.9988
3057,1,0.0004,0.9996
3058,1,0.0132,0.9868
3059,1,0.0,1.0
3060,1,0.0035,0.9965
3061,1,0.0001,0.9999
3062,1,0.0719,0.9281
3063,1,0.0231,0.9769
3064,1,0.0011,0.9989
3065,1,0.0004,0.9996
3066,1,0.0119,0.9881
3067,1,0.0,1.0
3068,1,0.0002,0.9998
3069,1,0.0002,0.9998
3070,1,0.0023,0.9977
3071,1,0.0103,0.9897
3072,1,0.0,1.0
3073,1,0.0001,0.9999
3074,1,0.0032,0.9968
3075,1,0.0014,0.9986
3076,1,0.0005,0.9995
3077,1,0.2076,0.7924
3078,1,0.0003,0.9997
3079,1,0.0,1.0
3080,1,0.0002,0.9998
3081,1,0.0,1.0
3082,1,0.0001,0.9999
3083,1,0.0002,0.9998
3084,1,0.0005,0.9995
3085,1,0.0044,0.9956
3086,1,0.0001,0.9999
3087,1,0.0,1.0
3088,1,0.0,1.0
3089,1,0.0169,0.9831
3090,1,0.0,1.0
3091,1,0.0035,0.9965
3092,1,0.0002,0.9998
3093,1,0.0033,0.9967
3094,1,0.0012,0.9988
3095,1,0.0019,0.9981
3096,1,0.0,1.0
3097,1,0.0001,0.9999
3098,1,0.0016,0.9984
3099,1,0.0052,0.9948
3100,1,0.0205,0.9795
3101,1,0.0,1.0
3102,1,0.0007,0.9993
3103,1,0.0001,0.9999
3104,1,0.0,1.0
3105,1,0.0,1.0
3106,1,0.0061,0.9939
3107,1,0.0024,0.9976
3108,1,0.0614,0.9386
3109,1,0.0002,0.9998
3110,1,0.0006,0.9994
3111,1,0.0,1.0
3112,1,0.0019,0.9981
3113,1,0.0691,0.9309
3114,1,0.0009,0.9991
3115,1,0.0002,0.9998
3116,1,0.0007,0.9993
3117,1,0.0001,0.9999
3118,1,0.0026,0.9974
3119,1,0.0001,0.9999
3120,1,0.0,1.0
3121,1,0.0001,0.9999
3122,1,0.0312,0.9688
3123,1,0.001,0.999
3124,1,0.0034,0.9966
3125,1,0.0028,0.9972
3126,1,0.006,0.994
3127,1,0.0814,0.9186
3128,1,0.023,0.977
3129,1,0.0016,0.9984
3130,1,0.0,1.0
3131,1,0.0001,0.9999
3132,1,0.002,0.998
3133,1,0.0015,0.9985
3134,1,0.0011,0.9989
3135,1,0.1522,0.8478
3136,1,0.0027,0.9973
3137,1,0.0002,0.9998
3138,1,0.2709,0.7291
3139,1,0.0043,0.9957
3140,1,0.0214,0.9786
3141,1,0.002,0.998
3142,1,0.0004,0.9996
3143,1,0.0011,0.9989
3144,1,0.0001,0.9999
3145,1,0.089,0.911
3146,1,0.0001,0.9999
3147,1,0.0005,0.9995
3148,1,0.0,1.0
3149,1,0.0001,0.9999
3150,1,0.0001,0.9999
3151,1,0.0016,0.9984
3152,1,0.0004,0.9996
3153,1,0.1233,0.8767
3154,1,0.0033,0.9967
3155,1,0.0003,0.9997
3156,1,0.0022,0.9978
3157,1,0.0,1.0
3158,1,0.0,1.0
3159,1,0.0,1.0
3160,1,0.0001,0.9999
3161,1,0.0,1.0
3162,1,0.0012,0.9988
3163,1,0.0001,0.9999
3164,1,0.0,1.0
3165,1,0.0007,0.9993
3166,1,0.0392,0.9608
3167,1,0.0001,0.9999
3168,1,0.0004,0.9996
3169,1,0.0007,0.9993
3170,1,0.0001,0.9999
3171,1,0.0,1.0
3172,1,0.0001,0.9999
3173,1,0.0001,0.9999
3174,1,0.0,1.0
3175,1,0.0055,0.9945
3176,1,0.0029,0.9971
3177,1,0.0023,0.9977
3178,1,0.0008,0.9992
3179,1,0.0002,0.9998
3180,1,0.0493,0.9507
3181,1,0.002,0.998
3182,1,0.0007,0.9993
3183,1,0.0103,0.9897
3184,1,0.0004,0.9996
3185,1,0.0844,0.9156
3186,1,0.0008,0.9992
3187,1,0.0077,0.9923
3188,1,0.0001,0.9999
3189,1,0.002,0.998
3190,1,0.0,1.0
3191,1,0.0023,0.9977
3192,1,0.0029,0.9971
3193,1,0.0001,0.9999
3194,1,0.0036,0.9964
3195,1,0.0,1.0
3196,1,0.0,1.0
3197,1,0.0,1.0
3198,1,0.0179,0.9821
3199,1,0.0002,0.9998
3200,1,0.0,1.0
3201,1,0.0277,0.9723
3202,1,0.0009,0.9991
3203,1,0.0065,0.9935
3204,1,0.0004,0.9996
3205,1,0.0,1.0
3206,1,0.002,0.998
3207,1,0.0005,0.9995
3208,1,0.0025,0.9975
3209,1,0.0,1.0
3210,1,0.0001,0.9999
3211,1,0.2116,0.7884
3212,1,0.0028,0.9972
3213,1,0.028,0.972
3214,1,0.0002,0.9998
3215,1,0.07,0.93
3216,1,0.0005,0.9995
3217,1,0.0029,0.9971
3218,1,0.0005,0.9995
3219,1,0.0019,0.9981
3220,1,0.0007,0.9993
3221,1,0.0064,0.9936
3222,1,0.0662,0.9338
3223,1,0.1142,0.8858
3224,1,0.0074,0.9926
3225,1,0.0007,0.9993
3226,1,0.0007,0.9993
3227,1,0.0086,0.9914
3228,1,0.1372,0.8628
3229,1,0.0158,0.9842
3230,1,0.0045,0.9955
3231,1,0.0027,0.9973
3232,1,0.0,1.0
3233,1,0.0,1.0
3234,1,0.0006,0.9994
3235,1,0.0004,0.9996
3236,1,0.0015,0.9985
3237,1,0.0041,0.9959
3238,1,0.0002,0.9998
3239,1,0.0028,0.9972
3240,1,0.0065,0.9935
3241,1,0.0388,0.9612
3242,1,0.0001,0.9999
3243,1,0.0004,0.9996
3244,1,0.0003,0.9997
3245,1,0.0011,0.9989
3246,1,0.001,0.999
3247,1,0.0,1.0
3248,1,0.0003,0.9997
3249,1,0.0,1.0
3250,1,0.207,0.793
3251,1,0.0,1.0
3252,1,0.0001,0.9999
3253,1,0.1853,0.8147
3254,1,0.0,1.0
3255,1,0.0021,0.9979
3256,1,0.0002,0.9998
3257,1,0.001,0.999
3258,1,0.0001,0.9999
3259,1,0.0002,0.9998
3260,1,0.0003,0.9997
3261,1,0.0015,0.9985
3262,1,0.0008,0.9992
3263,1,0.0039,0.9961
3264,1,0.0119,0.9881
3265,1,0.0042,0.9958
3266,1,0.0344,0.9656
3267,1,0.0,1.0
3268,1,0.0002,0.9998
3269,1,0.0023,0.9977
3270,1,0.012,0.988
3271,1,0.0765,0.9235
3272,1,0.0014,0.9986
3273,1,0.0007,0.9993
3274,1,0.0001,0.9999
3275,1,0.031,0.969
3276,1,0.0013,0.9987
3277,1,0.0,1.0
3278,1,0.0017,0.9983
3279,1,0.0283,0.9717
3280,1,0.0001,0.9999
3281,1,0.0003,0.9997
3282,1,0.1142,0.8858
3283,1,0.0041,0.9959
3284,1,0.0233,0.9767
3285,1,0.0019,0.9981
3286,1,0.0006,0.9994
3287,1,0.2104,0.7896
3288,1,0.0,1.0
3289,1,0.0225,0.9775
3290,1,0.0073,0.9927
3291,1,0.0781,0.9219
3292,1,0.0005,0.9995
3293,1,0.0095,0.9905
3294,1,0.0269,0.9731
3295,1,0.0003,0.9997
3296,1,0.004,0.996
3297,1,0.0001,0.9999
3298,1,0.0017,0.9983
3299,1,0.0001,0.9999
3300,1,0.0011,0.9989
3301,1,0.0009,0.9991
3302,1,0.0,1.0
3303,1,0.0002,0.9998
3304,1,0.1095,0.8905
3305,1,0.0002,0.9998
3306,1,0.0,1.0
3307,1,0.0,1.0
3308,1,0.0018,0.9982
3309,1,0.0,1.0
3310,1,0.0236,0.9764
3311,1,0.0228,0.9772
3312,1,0.3017,0.6983
3313,1,0.0001,0.9999
3314,1,0.0016,0.9984
3315,1,0.0014,0.9986
3316,1,0.0002,0.9998
3317,1,0.0019,0.9981
3318,1,0.0001,0.9999
3319,1,0.1954,0.8046
3320,1,0.0045,0.9955
3321,1,0.0024,0.9976
3322,1,0.0001,0.9999
3323,1,0.0001,0.9999
3324,1,0.0037,0.9963
3325,1,0.0005,0.9995
3326,1,0.002,0.998
3327,1,0.0021,0.9979
3328,1,0.0009,0.9991
3329,1,0.0001,0.9999
3330,1,0.0001,0.9999
3331,1,0.0011,0.9989
3332,1,0.0002,0.9998
3333,1,0.0037,0.9963
3334,1,0.025,0.975
3335,1,0.0006,0.9994
3336,1,0.004,0.996
3337,1,0.0118,0.9882
3338,1,0.0,1.0
3339,1,0.333,0.667
3340,1,0.0,1.0
3341,1,0.0,1.0
3342,1,0.015,0.985
3343,1,0.0004,0.9996
3344,1,0.0,1.0
3345,1,0.0022,0.9978
3346,1,0.0017,0.9983
3347,1,0.0012,0.9988
3348,1,0.0017,0.9983
3349,1,0.0,1.0
3350,1,0.0,1.0
3351,1,0.0794,0.9206
3352,1,0.0017,0.9983
3353,1,0.0002,0.9998
3354,1,0.0004,0.9996
3355,1,0.0892,0.9108
3356,1,0.0001,0.9999
3357,1,0.0001,0.9999
3358,1,0.0004,0.9996
3359,1,0.0003,0.9997
3360,1,0.0001,0.9999
3361,1,0.0001,0.9999
3362,1,0.0885,0.9115
3363,1,0.0002,0.9998
3364,1,0.0058,0.9942
3365,1,0.0,1.0
3366,1,0.0001,0.9999
3367,1,0.0097,0.9903
3368,1,0.0015,0.9985
3369,1,0.1066,0.8934
3370,1,0.0047,0.9953
3371,1,0.0,1.0
3372,1,0.107,0.893
3373,1,0.004,0.996
3374,1,0.0001,0.9999
3375,1,0.0037,0.9963
3376,1,0.0012,0.9988
3377,1,0.002,0.998
3378,1,0.0,1.0
3379,1,0.0,1.0
3380,1,0.0049,0.9951
3381,1,0.0001,0.9999
3382,1,0.0002,0.9998
3383,1,0.0002,0.9998
3384,1,0.0072,0.9928
3385,1,0.0,1.0
3386,1,0.0005,0.9995
3387,1,0.0007,0.9993
3388,1,0.0011,0.9989
3389,1,0.0036,0.9964
3390,1,0.0001,0.9999
3391,1,0.0,1.0
3392,1,0.0017,0.9983
3393,1,0.0003,0.9997
3394,1,0.0011,0.9989
3395,1,0.0001,0.9999
3396,1,0.0,1.0
3397,1,0.0024,0.9976
3398,1,0.0524,0.9476
3399,1,0.0,1.0
3400,1,0.0015,0.9985
3401,1,0.0,1.0
3402,1,0.0005,0.9995
3403,1,0.0001,0.9999
3404,1,0.0,1.0
3405,1,0.0017,0.9983
3406,1,0.0012,0.9988
3407,1,0.0001,0.9999
3408,1,0.0003,0.9997
3409,1,0.0004,0.9996
3410,1,0.0001,0.9999
3411,1,0.0012,0.9988
3412,1,0.0318,0.9682
3413,1,0.0,1.0
3414,1,0.0023,0.9977
3415,1,0.0001,0.9999
3416,1,0.0001,0.9999
3417,1,0.0,1.0
3418,1,0.0006,0.9994
3419,1,0.0007,0.9993
3420,1,0.0199,0.9801
3421,1,0.0,1.0
3422,1,0.0101,0.9899
3423,1,0.0045,0.9955
3424,1,0.0029,0.9971
3425,1,0.0008,0.9992
3426,1,0.0009,0.9991
3427,1,0.0002,0.9998
3428,1,0.0001,0.9999
3429,1,0.0117,0.9883
3430,1,0.0,1.0
3431,1,0.0001,0.9999
3432,1,0.0001,0.9999
3433,1,0.0004,0.9996
3434,1,0.0004,0.9996
3435,1,0.0,1.0
3436,1,0.0026,0.9974
3437,1,0.0001,0.9999
3438,1,0.1346,0.8654
3439,1,0.0001,0.9999
3440,1,0.0001,0.9999
3441,1,0.0009,0.9991
3442,1,0.0001,0.9999
3443,1,0.0001,0.9999
3444,1,0.0001,0.9999
3445,1,0.063,0.937
3446,1,0.0024,0.9976
3447,1,0.0,1.0
3448,1,0.0001,0.9999
3449,1,0.0025,0.9975
3450,1,0.0045,0.9955
3451,1,0.0274,0.9726
3452,1,0.0,1.0
3453,1,0.0002,0.9998
3454,1,0.0009,0.9991
3455,1,0.0,1.0
3456,1,0.0017,0.9983
3457,1,0.0052,0.9948
3458,1,0.0,1.0
3459,1,0.0,1.0
3460,1,0.0067,0.9933
3461,1,0.0014,0.9986
3462,1,0.0,1.0
3463,1,0.0,1.0
3464,1,0.0008,0.9992
3465,1,0.0005,0.9995
3466,1,0.0003,0.9997
3467,1,0.0014,0.9986
3468,1,0.0001,0.9999
3469,1,0.0014,0.9986
3470,1,0.0035,0.9965
3471,1,0.0041,0.9959
3472,1,0.0001,0.9999
3473,1,0.0025,0.9975
3474,1,0.0,1.0
3475,1,0.0001,0.9999
3476,1,0.0,1.0
3477,1,0.0005,0.9995
3478,1,0.0021,0.9979
3479,1,0.0064,0.9936
3480,1,0.0001,0.9999
3481,1,0.0115,0.9885
3482,1,0.0013,0.9987
3483,1,0.0001,0.9999
3484,1,0.0,1.0
3485,1,0.0003,0.9997
3486,1,0.0189,0.9811
3487,1,0.0038,0.9962
3488,1,0.0001,0.9999
3489,1,0.1721,0.8279
3490,1,0.0029,0.9971
3491,1,0.0017,0.9983
3492,1,0.0001,0.9999
3493,1,0.0179,0.9821
3494,1,0.0012,0.9988
3495,1,0.0867,0.9133
3496,1,0.0254,0.9746
3497,1,0.0001,0.9999
3498,1,0.0001,0.9999
3499,1,0.0,1.0
3500,1,0.0001,0.9999
3501,1,0.0019,0.9981
3502,1,0.0016,0.9984
3503,1,0.1327,0.8673
3504,1,0.0016,0.9984
3505,1,0.0007,0.9993
3506,1,0.0001,0.9999
3507,1,0.0089,0.9911
3508,1,0.0898,0.9102
3509,1,0.0505,0.9495
3510,1,0.0036,0.9964
3511,1,0.0017,0.9983
3512,1,0.0004,0.9996
3513,1,0.0019,0.9981
3514,1,0.0022,0.9978
3515,1,0.0031,0.9969
3516,1,0.0163,0.9837
3517,1,0.1164,0.8836
3518,1,0.0007,0.9993
3519,1,0.037,0.963
3520,1,0.0,1.0
3521,1,0.0523,0.9477
3522,1,0.0025,0.9975
3523,1,0.027,0.973
3524,1,0.3527,0.6473
3525,1,0.0395,0.9605
3526,1,0.0176,0.9824
3527,1,0.0114,0.9886
3528,1,0.0,1.0
3529,1,0.0002,0.9998
3530,1,0.0003,0.9997
3531,1,0.0002,0.9998
3532,1,0.0315,0.9685
3533,1,0.0,1.0
3534,1,0.0,1.0
3535,1,0.0002,0.9998
3536,1,0.0001,0.9999
3537,1,0.1925,0.8075
3538,1,0.0069,0.9931
3539,1,0.0043,0.9957
3540,1,0.0081,0.9919
3541,1,0.0029,0.9971
3542,1,0.0001,0.9999
3543,1,0.0001,0.9999
3544,1,0.0018,0.9982
3545,1,0.0,1.0
3546,1,0.0,1.0
3547,1,0.0004,0.9996
3548,1,0.0247,0.9753
3549,1,0.0727,0.9273
3550,1,0.0007,0.9993
3551,1,0.0007,0.9993
3552,1,0.0002,0.9998
3553,1,0.0013,0.9987
3554,1,0.0,1.0
3555,1,0.0008,0.9992
3556,1,0.0003,0.9997
3557,1,0.0001,0.9999
3558,1,0.0,1.0
3559,1,0.0003,0.9997
3560,1,0.0004,0.9996
3561,1,0.0053,0.9947
3562,1,0.0006,0.9994
3563,1,0.0,1.0
3564,1,0.0004,0.9996
3565,1,0.0004,0.9996
3566,1,0.0,1.0
3567,1,0.0024,0.9976
3568,1,0.0017,0.9983
3569,1,0.0057,0.9943
3570,1,0.0017,0.9983
3571,1,0.0001,0.9999
3572,1,0.0001,0.9999
3573,1,0.0001,0.9999
3574,1,0.0002,0.9998
3575,1,0.0221,0.9779
3576,1,0.0011,0.9989
3577,1,0.0001,0.9999
3578,1,0.0,1.0
3579,1,0.0001,0.9999
3580,1,0.0817,0.9183
3581,1,0.0039,0.9961
3582,1,0.0023,0.9977
3583,1,0.0001,0.9999
3584,1,0.0037,0.9963
3585,1,0.0,1.0
3586,1,0.0002,0.9998
3587,1,0.0001,0.9999
3588,1,0.0001,0.9999
3589,1,0.0066,0.9934
3590,1,0.0,1.0
3591,1,0.0016,0.9984
3592,1,0.0242,0.9758
3593,1,0.0035,0.9965
3594,1,0.0004,0.9996
3595,1,0.0012,0.9988
3596,1,0.0002,0.9998
3597,1,0.0002,0.9998
3598,1,0.4758,0.5242
3599,1,0.0123,0.9877
3600,1,0.0307,0.9693
3601,1,0.0,1.0
3602,1,0.0001,0.9999
3603,1,0.0001,0.9999
3604,1,0.0107,0.9893
3605,1,0.0062,0.9938
3606,1,0.001,0.999
3607,1,0.0002,0.9998
3608,1,0.0006,0.9994
3609,1,0.0001,0.9999
3610,1,0.0001,0.9999
3611,1,0.1553,0.8447
3612,1,0.0005,0.9995
3613,1,0.0,1.0
3614,1,0.0,1.0
3615,1,0.0,1.0
3616,1,0.0017,0.9983
3617,1,0.0,1.0
3618,1,0.0,1.0
3619,1,0.0508,0.9492
3620,1,0.0002,0.9998
3621,1,0.0007,0.9993
3622,1,0.0001,0.9999
3623,1,0.0001,0.9999
3624,1,0.0005,0.9995
3625,1,0.0574,0.9426
3626,1,0.0,1.0
3627,1,0.0067,0.9933
3628,1,0.0355,0.9645
3629,1,0.0028,0.9972
3630,1,0.0298,0.9702
3631,1,0.0001,0.9999
3632,1,0.0843,0.9157
3633,1,0.0616,0.9384
3634,1,0.0001,0.9999
3635,1,0.0328,0.9672
3636,1,0.0,1.0
3637,1,0.0463,0.9537
3638,1,0.0,1.0
3639,1,0.0,1.0
3640,1,0.0006,0.9994
3641,1,0.0001,0.9999
3642,1,0.0007,0.9993
3643,1,0.0001,0.9999
3644,1,0.0001,0.9999
3645,1,0.0001,0.9999
3646,1,0.0118,0.9882
3647,1,0.0022,0.9978
3648,1,0.0112,0.9888
3649,1,0.0053,0.9947
3650,1,0.0002,0.9998
3651,1,0.0001,0.9999
3652,1,0.0469,0.9531
3653,1,0.0009,0.9991
3654,1,0.0003,0.9997
3655,1,0.0013,0.9987
3656,1,0.0005,0.9995
3657,1,0.0001,0.9999
3658,1,0.0001,0.9999
3659,1,0.0007,0.9993
3660,1,0.084,0.916
3661,1,0.0518,0.9482
3662,1,0.0072,0.9928
3663,1,0.0011,0.9989
3664,1,0.0,1.0
3665,1,0.0001,0.9999
3666,1,0.0009,0.9991
3667,1,0.0,1.0
3668,1,0.0025,0.9975
3669,1,0.0,1.0
3670,1,0.0,1.0
3671,1,0.003,0.997
3672,1,0.0001,0.9999
3673,1,0.0001,0.9999
3674,1,0.0014,0.9986
3675,1,0.0001,0.9999
3676,1,0.0003,0.9997
3677,1,0.0,1.0
3678,1,0.0018,0.9982
3679,1,0.0024,0.9976
3680,1,0.4702,0.5298
3681,1,0.0018,0.9982
3682,1,0.006,0.994
3683,1,0.0001,0.9999
3684,1,0.005,0.995
3685,1,0.0005,0.9995
3686,1,0.0016,0.9984
3687,1,0.1402,0.8598
3688,1,0.0024,0.9976
3689,1,0.0004,0.9996
3690,1,0.0039,0.9961
3691,1,0.0712,0.9288
3692,1,0.0,1.0
3693,1,0.0032,0.9968
3694,1,0.0122,0.9878
3695,1,0.0073,0.9927
3696,1,0.0,1.0
3697,1,0.0001,0.9999
3698,1,0.0001,0.9999
3699,1,0.0002,0.9998
3700,1,0.0396,0.9604
3701,1,0.0003,0.9997
3702,1,0.0,1.0
3703,1,0.0,1.0
3704,1,0.0,1.0
3705,1,0.0011,0.9989
3706,1,0.0826,0.9174
3707,1,0.0,1.0
3708,1,0.0,1.0
3709,1,0.0,1.0
3710,1,0.1861,0.8139
3711,1,0.213,0.787
3712,1,0.0003,0.9997
3713,1,0.0375,0.9625
3714,1,0.0001,0.9999
3715,1,0.0,1.0
3716,1,0.0001,0.9999
3717,1,0.001,0.999
3718,1,0.0001,0.9999
3719,1,0.0,1.0
3720,1,0.0003,0.9997
3721,1,0.0,1.0
3722,1,0.0013,0.9987
3723,1,0.0,1.0
3724,1,0.0021,0.9979
3725,1,0.0,1.0
3726,1,0.0007,0.9993
3727,1,0.0004,0.9996
3728,1,0.0001,0.9999
3729,1,0.0023,0.9977
3730,1,0.0,1.0
3731,1,0.0083,0.9917
3732,1,0.1987,0.8013
3733,1,0.0002,0.9998
3734,1,0.0004,0.9996
3735,1,0.0083,0.9917
3736,1,0.0,1.0
3737,1,0.0008,0.9992
3738,1,0.0012,0.9988
3739,1,0.0026,0.9974
3740,1,0.0,1.0
3741,1,0.0005,0.9995
3742,1,0.0,1.0
3743,1,0.0039,0.9961
3744,1,0.0259,0.9741
3745,1,0.0004,0.9996
3746,1,0.0062,0.9938
3747,1,0.0001,0.9999
3748,1,0.0019,0.9981
3749,1,0.0001,0.9999
3750,1,0.0001,0.9999
3751,1,0.0055,0.9945
3752,1,0.0006,0.9994
3753,1,0.0008,0.9992
3754,1,0.0018,0.9982
3755,1,0.0006,0.9994
3756,1,0.0001,0.9999
3757,1,0.0011,0.9989
3758,1,0.0022,0.9978
3759,1,0.0008,0.9992
3760,1,0.0004,0.9996
3761,1,0.0,1.0
3762,1,0.0325,0.9675
3763,1,0.0003,0.9997
3764,1,0.0,1.0
3765,1,0.0144,0.9856
3766,1,0.4915,0.5085
3767,1,0.0465,0.9535
3768,1,0.0099,0.9901
3769,1,0.0012,0.9988
3770,1,0.0001,0.9999
3771,1,0.0011,0.9989
3772,1,0.0001,0.9999
3773,1,0.0001,0.9999
3774,1,0.0015,0.9985
3775,1,0.0,1.0
3776,1,0.0001,0.9999
3777,1,0.0,1.0
3778,1,0.0016,0.9984
3779,1,0.0001,0.9999
3780,1,0.0001,0.9999
3781,1,0.0007,0.9993
3782,1,0.0005,0.9995
3783,1,0.0001,0.9999
3784,1,0.0008,0.9992
3785,1,0.0033,0.9967
3786,1,0.0,1.0
3787,1,0.001,0.999
3788,1,0.0014,0.9986
3789,1,0.0932,0.9068
3790,1,0.0019,0.9981
3791,1,0.0042,0.9958
3792,1,0.0006,0.9994
3793,1,0.0042,0.9958
3794,1,0.0002,0.9998
3795,1,0.0002,0.9998
3796,1,0.0001,0.9999
3797,1,0.0025,0.9975
3798,1,0.0,1.0
3799,1,0.04,0.96
3800,1,0.3547,0.6453
3801,1,0.0001,0.9999
3802,1,0.0,1.0
3803,1,0.0003,0.9997
3804,1,0.0,1.0
3805,1,0.0009,0.9991
3806,1,0.0001,0.9999
3807,1,0.2161,0.7839
3808,1,0.0072,0.9928
3809,1,0.0,1.0
3810,1,0.0,1.0
3811,1,0.0001,0.9999
3812,1,0.0013,0.9987
3813,1,0.0,1.0
3814,1,0.0002,0.9998
3815,1,0.0002,0.9998
3816,1,0.0,1.0
3817,1,0.1554,0.8446
3818,1,0.0002,0.9998
3819,1,0.0001,0.9999
3820,1,0.0,1.0
3821,1,0.2911,0.7089
3822,1,0.0001,0.9999
3823,1,0.3757,0.6243
3824,1,0.0002,0.9998
3825,1,0.003,0.997
3826,1,0.0013,0.9987
3827,1,0.0001,0.9999
3828,1,0.0002,0.9998
3829,1,0.0004,0.9996
3830,1,0.0,1.0
3831,1,0.0002,0.9998
3832,1,0.0,1.0
3833,1,0.0,1.0
3834,1,0.0005,0.9995
3835,1,0.001,0.999
3836,1,0.0044,0.9956
3837,1,0.003,0.997
3838,1,0.0031,0.9969
3839,1,0.0001,0.9999
3840,1,0.0033,0.9967
3841,1,0.0031,0.9969
3842,1,0.0664,0.9336
3843,1,0.0812,0.9188
3844,1,0.0705,0.9295
3845,1,0.0012,0.9988
3846,1,0.0047,0.9953
3847,1,0.0001,0.9999
3848,1,0.0004,0.9996
3849,1,0.0411,0.9589
3850,1,0.0001,0.9999
3851,1,0.0187,0.9813
3852,1,0.0001,0.9999
3853,1,0.0002,0.9998
3854,1,0.0011,0.9989
3855,1,0.0004,0.9996
3856,1,0.0,1.0
3857,1,0.0001,0.9999
3858,1,0.0,1.0
3859,1,0.0001,0.9999
3860,1,0.0007,0.9993
3861,1,0.0403,0.9597
3862,1,0.0051,0.9949
3863,1,0.0012,0.9988
3864,1,0.0057,0.9943
3865,1,0.0153,0.9847
3866,1,0.0,1.0
3867,1,0.0017,0.9983
3868,1,0.0001,0.9999
3869,1,0.0134,0.9866
3870,1,0.0001,0.9999
3871,1,0.0001,0.9999
3872,1,0.0,1.0
3873,1,0.0,1.0
3874,1,0.0001,0.9999
3875,1,0.0506,0.9494
3876,1,0.0001,0.9999
3877,1,0.0193,0.9807
3878,1,0.0,1.0
3879,1,0.0002,0.9998
3880,1,0.0005,0.9995
3881,1,0.0014,0.9986
3882,1,0.0103,0.9897
3883,1,0.0016,0.9984
3884,1,0.0005,0.9995
3885,1,0.006,0.994
3886,1,0.0177,0.9823
3887,1,0.0004,0.9996
3888,1,0.022,0.978
3889,1,0.0002,0.9998
3890,1,0.0001,0.9999
3891,1,0.0011,0.9989
3892,1,0.0001,0.9999
3893,1,0.0001,0.9999
3894,1,0.0022,0.9978
3895,1,0.0,1.0
3896,1,0.0019,0.9981
3897,1,0.0,1.0
3898,1,0.0,1.0
3899,1,0.0017,0.9983
3900,1,0.0,1.0
3901,1,0.0002,0.9998
3902,1,0.0017,0.9983
