accX,accY,accZ,gyroX,gyroY,gyroZ
-0.1681,3.882027,11.878997,0.164351,-0.206017,-0.209362
1.455723,0.659678,10.020462,0.074349,-0.287128,0.085496
-0.111219,0.604293,13.297448,0.059978,-0.008513,-0.067448
0.969684,2.055076,8.338111,0.873086,0.046314,0.252195
-0.104932,1.907633,12.420721,0.042012,0.15561,0.052714
-1.061293,0.949176,12.341985,0.167761,-0.041877,-0.151964
-0.966839,0.459844,12.292288,0.326429,0.338192,0.072334
-0.842897,2.230512,8.658145,-0.13091,0.391059,-0.33347
-0.669258,2.235152,6.801855,0.018725,-0.003131,0.043177
0.202828,-0.048948,10.493479,0.218575,-0.319209,0.16954
-0.926124,4.463867,11.42559,0.103082,-0.211537,0.110656
0.103585,1.842668,8.54528,0.015635,0.492731,-0.123859
-0.165256,4.825964,10.362351,-0.500744,-0.696669,0.071475
0.051343,0.512384,11.774515,0.321437,-0.013738,-0.18993
-0.409399,1.961072,7.903415,0.153853,-0.285213,-0.01117
-1.822161,0.322879,9.875264,1.116997,0.382884,0.023893
-0.941692,0.46149,10.561437,-0.011888,0.15792,0.049969
-0.771645,1.791175,11.926299,0.310913,0.246268,-0.136309
-0.305215,2.672692,8.104447,0.637947,-0.223138,0.145485
-1.345702,2.667902,6.966214,0.283986,-0.166603,-0.149687
0.202379,2.138453,8.368947,0.155902,0.25084,-0.132448
0.649799,1.902544,12.668456,-0.432174,-0.373268,0.25144
-0.32243,2.283801,7.706125,0.334616,0.030312,0.080259
1.02911,0.336051,12.507091,0.277683,0.192693,-0.032803
-0.288151,1.472189,7.180269,-0.028805,0.337635,-0.010991
-0.521066,3.69327,9.349557,-0.036093,-0.038574,0.11746
-0.53379,3.479664,9.4012,0.04515,0.247571,-0.328774
-0.022753,2.653981,7.159013,-0.962246,0.356842,-0.425414
0.261955,4.215234,11.410322,0.243256,0.059887,0.105741
-0.297282,2.653233,6.497389,-0.037969,-0.434587,-0.021976
0.126337,2.607877,9.629026,0.264529,0.233998,0.083939
0.774639,0.919089,10.341395,-0.119189,-0.032749,0.246276
-0.761616,2.429448,7.793693,-0.425909,0.112112,0.016592
0.655637,1.31756,6.844966,-0.05858,0.084099,0.113133
-0.100291,3.680247,11.263028,0.276403,-0.03036,-0.005084
1.181643,1.888772,7.768246,0.528212,0.171338,0.166359
-1.164578,1.9958,10.92084,-0.048491,-0.148672,0.161986
0.073048,2.359843,8.98791,-0.052397,0.331843,0.223049
2.303111,0.540526,13.967904,0.243829,-0.233409,0.148984
0.449366,1.559008,11.657309,0.215787,0.359524,-0.085254
-0.167202,2.378254,11.61824,-0.164232,0.404455,0.636934
-2.147734,0.528551,12.702585,-0.095962,-0.022605,0.263401
-0.272883,2.728975,7.176227,-0.146527,-0.009592,-0.185382
-0.874631,1.839674,8.577613,-0.121617,0.25398,0.251295
0.80293,0.346978,9.662257,0.304525,0.133077,0.029091
-0.915646,1.99565,9.537117,0.227591,0.379399,0.137678
0.577499,1.671574,5.712122,0.033501,0.002196,-0.102672
-1.120869,1.522185,8.071815,0.008394,0.090241,0.290051
-0.193997,3.312911,11.052117,-0.218595,0.001056,0.163662
-0.006886,3.554808,5.896388,0.334037,-0.251896,0.112872
-0.419428,1.723815,7.601044,-0.170073,0.183997,-0.463395
0.454455,2.828219,7.777976,0.13885,-0.266348,0.058264
-0.138013,4.564009,9.229058,0.243009,-0.251213,-0.015562
-0.709525,1.585353,9.592502,0.413043,0.649965,-0.083454
-0.448916,2.475103,8.966803,-0.697407,-0.220752,-0.098887
-0.069755,3.329826,7.68936,0.063416,-0.107858,-0.604174
-0.719254,1.48596,9.986184,-0.535193,-0.353126,-0.107516
0.06242,1.616938,6.195916,0.124349,-0.154085,-0.306898
0.32707,1.485361,6.890022,-0.464732,0.456748,0.004681
0.420625,1.576522,12.389286,0.321891,0.123289,-0.259396
-0.178429,2.573598,6.685996,-0.010295,0.682073,0.352725
-0.494721,2.651137,11.365266,0.180569,-0.002422,-0.388415
0.810265,2.019301,9.056617,-0.011662,0.154731,-0.277541
0.379162,2.355951,6.536757,0.219986,0.026995,-0.187194
-0.116158,1.570833,7.254514,-0.122678,-0.320918,0.221077
0.089514,1.195414,6.971153,0.062354,-0.097408,-0.213554
-0.066162,0.168549,12.496763,-0.042862,-0.01855,-0.114739
-0.055984,3.221152,7.971074,0.097055,-0.291034,0.290513
-0.177082,3.647615,10.086026,-0.239111,-0.294313,0.286157
0.235011,3.836223,10.410701,-0.032311,-0.126358,-0.014436
1.199156,1.767375,9.204509,-0.419616,-0.308159,-0.05873
0.539478,3.599265,11.607762,-0.7484,-0.111793,-0.376942
0.024699,2.188898,7.820188,0.077568,-0.084073,-0.173338
0.350272,1.789229,6.613996,0.209966,-0.377638,0.143586
-0.581391,1.762734,9.888886,0.341751,0.741598,0.315671
0.06272,3.468886,8.59348,-0.004197,0.068804,-0.241155
0.092657,1.400039,6.384823,-0.255824,0.236252,0.10027
-0.319735,2.884951,9.990076,0.208169,0.467559,0.199297
-0.248783,3.311115,11.251802,-0.074647,-0.401831,-0.0477
1.609303,1.483565,10.782079,0.204501,-0.111542,-0.411131
0.017663,0.786614,12.747791,-0.704642,-0.188489,-0.556626
-0.780477,2.13037,7.666757,0.049751,-0.379909,0.150864
-0.262554,1.117426,12.223132,0.357916,0.10364,-0.000748
0.753234,2.145488,7.746541,0.128178,-0.185617,0.202029
-0.355211,3.977229,12.44991,-0.120682,-0.379928,-0.047847
0.898881,2.460583,8.009843,-0.204002,0.005792,0.053656
-0.085622,1.916016,7.927515,-0.350261,-0.299449,0.092476
0.20702,0.858315,6.468499,0.056387,-0.017765,0.173996
0.371976,0.565374,7.680828,0.070135,0.061967,-0.039987
-0.268242,-0.034578,11.229648,0.174574,-0.067141,-0.072439
-0.978665,2.128723,8.289911,0.02537,0.047419,0.193279
-0.234263,2.483336,8.367899,-0.261627,0.200799,-0.393941
0.852028,2.390679,8.517588,-0.078747,0.073065,-0.710648
0.734822,1.294807,12.150084,0.17876,0.250765,-0.284515
-0.066013,0.968336,12.394525,-0.473778,0.21909,-0.578303
0.134121,1.95224,13.716876,-0.009369,-0.108394,0.112294
0.207768,3.783981,11.041938,0.373246,0.5053,0.081948
0.340542,2.079775,12.115206,-0.426066,0.000551,0.343268
-0.515378,1.838028,6.78539,-0.281802,0.225444,0.059897
0.188608,3.153492,7.77109,0.267774,0.050998,-0.249736
-1.323847,4.658163,11.20959,-0.055086,-0.206659,0.035996
-0.646955,0.758173,9.443562,0.275244,0.015841,-0.086717
0.718955,2.647095,11.966266,-0.357696,-0.339704,-0.21746
-0.271086,2.940934,6.823261,0.080153,0.02511,0.322013
0.551154,3.043172,8.923693,0.559906,0.092774,0.108735
0.62046,3.542982,8.509055,0.086916,0.048116,-0.888229
0.279918,1.174009,7.750283,-0.178281,0.039068,0.017107
-0.683329,1.610351,8.44903,0.177168,-0.067903,-0.105739
-0.060025,2.3564,7.628137,0.366878,-0.001681,0.057967
-0.65893,1.336421,10.374177,0.358007,0.162021,-0.326553
0.104333,0.229772,11.518996,0.261492,0.137587,-0.059098
-0.442929,1.958527,9.166638,-0.02471,-0.320169,0.029284
0.501757,0.116907,6.980883,0.12837,0.066165,-0.026783
0.550256,0.533341,12.734469,0.063083,0.154833,0.459004
-0.50969,2.850822,11.802357,-0.314774,0.109804,-0.001378
-0.826132,2.561324,7.909552,-0.022206,-0.207446,0.137481
0.133522,1.444197,9.629176,0.132776,0.33441,-0.009019
0.058528,2.177372,7.360793,0.149114,-0.149929,0.488097
0.907862,1.755998,6.42943,-0.170901,-0.180824,-0.046148
0.413141,1.013093,7.171587,0.002455,-0.014728,0.004867
1.113534,3.174748,11.843072,-0.002905,-0.024492,-0.106794
-0.747396,4.903952,11.235935,0.15419,-0.270842,0.35451
0.176034,2.270479,7.556586,-0.141893,0.210129,0.169357
-0.182471,3.066823,6.011798,-0.066175,0.326411,-0.553809
-1.200204,3.586242,12.071797,-0.744989,-0.271706,-0.353523
0.361199,2.795736,9.373508,0.121547,0.135228,-0.228958
0.407902,1.382525,7.386091,-0.253205,0.100281,-0.349632
0.371677,1.470093,6.70351,-0.316781,0.403913,0.031424
0.007335,3.007995,10.572065,-0.02713,-0.560935,-1.344451
0.297132,2.151925,9.324709,-0.182561,-0.047984,0.863676
0.072898,2.769241,12.133917,-0.65843,-0.3276,0.213177
0.188757,2.137405,13.360018,0.17401,-0.319741,0.017344
-0.647853,1.874702,7.473209,-0.070908,-0.098479,0.091731
-1.058898,3.413801,8.378527,-0.047043,0.449292,-0.290428
0.82733,1.684747,11.095377,-0.441909,-0.241896,-0.094574
-0.475112,2.433939,6.898105,-0.978354,-0.056476,0.131916
0.186362,3.163372,11.84876,0.166106,-0.183905,-0.116182
-1.204246,2.873275,9.741742,-0.057192,0.084765,0.085818
0.597258,1.933829,12.282858,0.090425,-0.058006,0.061887
-0.339195,3.266208,11.03146,-0.078173,-0.410331,0.332079
-0.445773,3.503315,9.270073,-0.005472,-0.239503,0.220703
0.098795,3.870801,6.791826,0.141199,-0.138,0.015368
0.208666,2.228117,6.946155,0.194617,-0.112926,-0.129558
0.799038,0.963846,11.857891,-1.009133,-0.71039,-0.498844
2.018552,0.736019,9.49281,-0.195107,-0.094435,0.218349
0.239951,2.733166,6.131998,-0.350546,-0.249882,0.190414
-0.112566,1.900598,5.964048,0.096842,0.042111,-0.209183
-0.434247,3.703299,10.196347,0.081486,0.475515,0.232049
-0.142354,3.695365,8.046367,0.084518,-0.324615,-1.410974
0.161963,1.92844,6.962022,-0.370459,0.239236,0.015026
0.213157,3.005001,8.948541,0.083894,0.111459,0.214104
0.070952,1.448987,13.435161,-0.546729,0.162572,0.045431
-0.367336,2.754572,9.125174,0.205753,0.136657,-0.171478
-0.616418,3.569777,12.852723,0.04829,-0.34266,-0.118935
0.550106,4.200565,11.590398,0.163523,-0.145773,-0.294345
-0.713416,1.954785,8.14606,-0.113369,-0.22814,0.29311
0.048499,2.063609,6.206094,0.025035,0.061561,0.003081
-0.159269,3.128794,11.717932,-0.217263,-0.125151,-0.065581
0.680036,2.763254,13.0078,-0.427759,-0.017174,0.050418
1.428479,-1.222657,13.700859,0.109174,-0.34807,0.017294
0.118703,3.204237,10.681787,0.029656,-0.453506,0.055638
-0.179177,2.387984,7.128027,-0.395742,0.430518,-0.428652
-0.94229,3.084635,9.82931,-0.098001,-0.281302,0.017659
-0.338746,2.9574,6.864725,0.054687,-0.257218,0.199549
0.595911,1.72621,9.024883,0.226134,0.023197,0.252263
-0.707429,2.213746,9.75701,0.083131,-0.059464,-0.386795
-0.4326,4.053121,12.547358,-0.655126,-0.743248,-0.458625
0.088765,1.747017,7.414831,0.090971,-0.109463,0.630962
0.004042,2.031426,6.413114,-0.277861,-0.240455,-0.00967
-0.05269,1.628763,9.653426,0.038921,0.081755,0.086604
0.861459,1.742377,12.355307,0.059554,0.14733,0.11488
-0.476459,3.577411,8.220156,0.055297,0.042295,-0.135151
0.457,2.18336,9.226813,0.352953,0.377879,0.363435
-0.01916,3.182682,8.57417,-0.0041,0.077083,-0.266482
-0.403411,2.718197,8.532107,0.292173,0.199421,0.059221
-0.178429,2.027683,6.465804,0.320567,0.010227,0.005688
-0.420027,3.734883,9.004675,-0.025246,-0.383487,-1.441765
-0.494122,1.596131,9.059161,0.070807,-0.126348,-0.100563
-0.590672,2.771038,6.896908,-0.113221,0.056446,0.245214
-0.765508,1.922003,7.330107,0.306455,-0.074208,0.142621
-0.11047,1.984274,6.969657,0.783345,0.010774,0.257105
-1.391806,2.63527,10.629995,0.647221,0.551388,0.444311
-0.503852,1.443448,10.884316,-0.317341,0.114846,-0.042008
0.245939,5.02535,11.045082,-0.509369,-0.299359,-0.201957
1.031355,0.512384,11.614048,0.09931,-0.10336,-0.192256
-1.766776,2.18785,10.726245,0.024997,-0.19178,-0.487272
0.135618,0.34129,12.384347,0.009907,0.296945,-0.359895
-1.510958,1.95254,9.562714,-0.125557,0.075137,0.231832
-0.294138,4.154461,8.508906,0.100901,0.441149,-0.138457
0.996628,-0.090113,14.365627,0.240279,0.170889,-0.271131
0.107776,2.287094,7.060368,0.056531,0.250093,-0.116562
0.138163,2.280358,9.359437,-0.451333,-0.363987,-0.089033
-0.237107,2.762954,7.932305,-0.001168,-0.164066,0.161013
0.214803,2.080074,7.167994,-0.109766,-0.322354,-0.092987
-0.619262,0.512534,10.412796,-0.165211,-0.147284,-1.083783
-0.942889,4.296216,11.557017,-0.120206,-0.000502,0.029213
-0.475112,1.915567,7.100634,0.21248,0.283981,-0.031516
-0.250878,1.957779,7.187154,-0.166421,0.003556,0.107708
1.218915,1.64448,8.684041,0.600576,0.266984,0.431272
0.15852,1.691033,7.651189,0.150154,-0.163182,0.247341
-0.34623,2.848277,11.841575,-0.388823,0.133559,-0.006747
-0.640069,1.751807,9.410032,0.295093,0.009987,-0.076296
-0.406704,0.236508,10.707833,0.107005,-0.021628,-0.017554
1.352288,2.618056,13.600268,0.244174,0.021973,0.2327
0.499212,0.132175,12.52221,-0.062694,-0.126945,-0.04548
-0.743654,3.452271,9.585916,-0.360546,-0.282403,-0.183008
0.039218,2.104174,6.403983,-0.118167,-0.137526,-0.235508
0.603096,1.114433,9.657467,0.255465,-0.18912,-0.261478
0.85592,0.510588,9.779164,-0.308164,-0.116741,-0.196897
0.504451,1.510659,9.459579,0.107965,-0.038887,-0.045877
-0.152682,1.410068,13.429773,-0.03408,-0.378961,0.219501
-0.463885,2.35161,8.500224,-0.198505,0.02364,0.028599
0.370031,2.430645,11.342663,0.660142,0.250913,0.343287
-0.700394,3.628904,10.760823,0.255628,0.009342,-0.099171
-0.649948,2.600991,7.967781,-0.087737,0.013173,-0.076109
-0.901575,2.812052,9.21379,0.141407,0.552309,-0.130406
-0.762814,3.580704,9.343271,-0.615899,0.228443,0.048407
0.782273,1.232836,6.300997,0.208736,0.164687,-0.066756
-0.092657,2.633025,9.087003,0.026338,-0.205271,-0.114915
0.782872,-0.022902,11.317814,0.072838,-0.021766,-0.127088
-0.383503,2.897525,7.043154,0.031324,0.030556,0.344611
0.753234,3.249892,8.433612,-0.405916,0.703609,-0.28187
-0.377964,2.31299,8.505163,-0.425953,0.136552,-0.297147
0.074395,3.227139,7.116801,0.152724,-0.117755,-0.006151
0.920137,2.98135,11.930939,-1.249108,-0.245611,-0.652819
0.400118,3.447032,12.381503,-0.713753,-0.405396,-0.141431
0.270787,2.580783,6.939719,0.278051,-0.189678,0.136025
-0.583636,1.339265,9.679771,-0.592546,-0.087343,0.61043
-0.677192,1.164129,11.948303,0.391651,0.102015,0.084592
1.578018,1.896706,8.009544,-0.373592,0.129799,-0.533665
0.334405,4.673731,9.912686,0.233359,-0.032829,0.041182
-0.436492,2.329306,7.061715,0.09407,0.150726,0.227556
-0.277224,2.821782,6.712641,-0.058202,0.07703,-0.047283
0.549507,-0.092508,15.38845,-0.31777,-0.040242,-0.00348
0.979563,0.776585,6.715186,-0.05494,-0.418578,-0.10278
0.183668,2.271077,11.696228,-0.013336,0.111706,0.314548
1.432371,1.159938,13.425731,-0.222412,-0.186896,0.383156
0.284409,1.950893,10.66113,0.068699,-0.106506,-0.229502
-0.119601,2.230661,12.686269,-0.165486,-0.197077,0.295508
1.650019,0.434097,13.802048,-0.055114,-0.248125,0.209765
0.454605,2.632576,6.957083,0.015261,-0.130695,0.299341
-0.536784,3.607049,8.350385,-0.184597,-0.278466,0.301708
-0.491727,2.03906,8.249794,0.266398,0.274068,-0.204781
-0.388143,1.985322,8.905132,-0.118302,-0.177706,-0.485842
-0.203277,1.978436,8.816666,-0.289501,-0.094581,-0.101129
0.719853,3.852688,10.116263,0.12836,-0.030456,-0.135857
1.09662,0.337099,12.775633,-0.345843,0.425062,0.229361
-0.592917,3.334017,8.512199,0.098382,0.139034,0.213821
0.231269,3.550467,7.224277,0.010806,-0.02089,0.182747
-0.568817,2.302662,9.786499,-0.178421,0.806079,0.229548
0.701741,2.718946,11.21408,0.02881,-0.024554,0.230047
1.780398,1.441802,10.923235,-0.088564,-0.099779,-0.085689
-0.110171,3.965554,8.708291,0.125408,0.2812,-0.147958
-0.499511,3.637286,8.633746,-0.135386,0.108957,0.250766
-0.340542,2.325863,6.948101,-0.235801,-0.154925,-0.115206
0.786165,3.473377,11.69967,0.42369,0.280587,0.2458
0.135169,4.342619,11.335927,0.106682,-0.041914,-0.232001
-0.903222,1.674568,7.820188,0.360289,-0.318484,0.026721
-0.413141,1.921704,8.392148,-0.227091,0.001638,-0.184942
1.068029,0.956361,8.476423,-0.062393,-0.021179,0.22055
0.545466,3.171006,7.668254,-0.236764,-0.372589,0.020485
-0.368384,2.223027,7.424261,0.387544,-0.205373,0.106802
0.186213,3.268453,12.170142,-0.046795,-0.35958,0.011357
-0.305664,1.211131,6.955735,-0.529689,0.196732,-0.532202
-0.295785,2.976261,7.093898,0.533725,0.244961,0.383311
0.812361,2.097887,6.195167,-0.142258,0.080444,0.229815
0.588277,1.884132,13.397739,0.060056,-0.007507,-0.088571
0.558938,1.7072,10.163265,0.208329,0.333756,-0.155223
0.392783,1.948947,11.897409,-0.095166,0.254744,0.056091
-0.037722,2.393074,7.614665,0.237209,-0.2456,-1.197011
-0.752336,3.376828,10.455308,0.262469,0.060125,0.070817
0.393532,4.624932,11.981235,-0.498823,-0.561201,-0.021753
1.780847,2.253713,8.417296,0.131227,0.062898,0.143029
0.914299,2.359992,8.523126,0.509165,-0.148639,-0.28603
0.219294,1.777554,11.806848,-0.44665,0.12341,-0.578675
0.206121,1.944756,8.174651,0.10561,-0.365701,0.035113
-1.522334,2.757266,11.017389,-0.019305,-0.052598,0.436157
0.202529,0.645907,8.788824,0.069528,0.096397,0.001379
0.578697,1.098865,11.245215,-0.001423,0.307212,-0.171819
-0.852178,1.371298,11.198662,0.127576,0.001824,0.213654
-1.174757,1.063389,10.543475,-0.078152,-0.191037,0.189537
-0.143551,3.934119,8.815318,0.003935,0.288566,0.008074
0.336051,2.227967,6.874604,0.053852,-0.100639,0.191049
-0.391286,2.68826,7.537126,0.271055,0.137447,0.080666
0.417182,2.559527,8.769963,-0.041191,-0.043661,-0.078069
0.869841,3.633843,10.296638,0.120512,0.205506,0.093277
1.563499,3.123704,10.131681,0.631874,0.48196,0.407317
0.314945,3.403772,11.815529,0.316546,-0.159487,0.102043
-0.417033,2.686014,6.560557,0.157547,-0.364816,0.046871
-0.29833,2.027983,10.987451,-0.309047,-0.255744,-0.313863
-0.347278,2.622247,7.720046,0.703195,-0.271641,0.281998
-0.60594,3.083438,11.712993,-0.816226,-0.555919,-0.397739
0.781076,3.220104,8.153994,-0.073509,0.00847,0.198224
0.798889,0.042661,10.511142,-0.244666,0.09329,0.151853
-1.317859,2.315984,8.627609,0.545073,0.130921,0.040943
0.044607,3.724405,8.279133,-0.681031,-0.491575,-0.46434
1.889072,0.571362,6.638994,-0.080069,-0.11358,0.302452
0.470023,3.138374,11.723022,0.027693,-0.113666,-0.345417
-0.421224,2.01481,7.40061,-0.16711,-0.166478,-0.003664
0.27423,1.752705,8.248298,-0.413876,-0.194268,0.251252
-0.567769,3.670966,10.460697,-0.009957,-0.039568,-0.034887
1.066233,1.481469,13.4886,-0.117584,-0.289246,-0.415903
0.388442,1.039888,10.371333,-0.055151,-0.279178,-0.074202
-0.106129,3.494932,10.914254,-0.178335,-0.111914,0.205843
-1.224903,1.705404,11.698473,-0.296116,-0.238652,0.010457
-0.333506,1.937122,7.792645,-0.37883,0.131886,0.272691
-0.425415,1.373244,8.443192,0.142345,0.026078,0.335339
0.913401,2.775379,14.129867,0.220393,-0.024603,0.016798
0.949775,3.925736,7.98769,0.280061,-0.021607,-0.142465
-0.056582,1.728456,7.871232,-0.03257,-0.055383,0.350322
-0.259261,1.170566,8.754545,0.233468,-0.130981,0.157433
0.158969,1.655557,13.182188,-0.060415,-0.051137,-0.09422
-0.630639,2.474205,7.116351,0.155761,0.025779,-0.309103
0.100591,2.646946,7.466473,0.041805,0.090971,-0.243692
-0.075144,0.377814,8.552615,-0.138103,0.267981,0.007995
-0.314346,1.742377,6.662495,0.150884,-0.0488,-0.248891
-0.91355,0.545017,11.301498,-0.446045,-0.604665,-0.118836
-0.699645,2.270778,6.906937,0.22347,-0.403537,-0.194744
-0.73108,1.002765,9.690848,0.088217,-0.148466,-0.059715
1.456322,2.159559,12.679533,-0.264078,-0.252189,-0.263526
0.196541,2.172432,7.260202,0.281615,0.011705,0.29191
-0.796344,1.465303,8.717572,-0.623614,-0.309586,0.311692
-0.3606,0.936453,7.921826,0.161967,-0.155641,-0.342136
0.533491,1.713636,6.440208,-0.134299,-0.236405,0.111114
-0.891546,0.781525,12.424912,0.047253,-0.040868,-0.183253
0.093555,1.200204,5.969886,0.202342,0.094342,0.041709
-0.49532,1.455124,9.986782,0.22451,-0.096152,0.31455
0.032033,4.274361,6.244864,-0.11946,-0.046744,-0.309503
0.265548,2.404899,8.235275,0.252515,0.079664,-0.272166
-0.083826,3.487298,11.494297,0.340547,-0.137092,0.307427
1.410816,-0.116757,10.826835,0.018478,-0.00218,-0.125563
0.248334,3.010989,8.022417,0.000242,-0.296167,-0.262516
-0.338446,1.782493,8.632399,0.710545,0.237524,0.160639
-1.099763,-0.142504,13.416151,0.00864,0.015106,0.00352
-0.042063,1.7551,7.180718,0.166124,-0.125902,-0.058989
-0.529,2.476301,12.676389,-0.470989,0.686339,0.22539
-0.06736,1.408271,9.499995,-0.066845,0.430578,-0.062348
-0.280367,1.087638,12.256363,0.014515,-0.030128,-0.124779
0.887804,3.175646,11.958333,-0.905262,-0.202633,-0.143343
-0.847987,3.424728,10.609787,0.157796,-0.051546,-0.079067
-1.228495,2.930007,8.726553,-0.490692,-0.445476,0.3103
-0.720452,1.407224,8.8002,0.163459,0.152596,-0.009197
0.377365,2.488575,12.21909,-0.654465,-0.442398,0.071523
0.378862,2.412982,7.955207,-0.694984,-0.249925,0.305733
-0.063019,3.628754,10.697654,0.24948,0.046709,-0.106072
0.996777,1.630709,9.323063,0.02658,0.045808,-0.270602
-1.39465,1.845662,10.942096,0.209545,0.545949,0.171861
-0.352667,4.03935,11.307037,0.032736,-0.04013,-0.059141
0.381257,2.001189,12.18556,-0.744717,0.008665,0.346395
-1.014141,1.509012,11.870914,0.142907,0.032376,0.165717
-0.372725,2.756218,5.745352,-0.159811,0.245021,0.085837
0.069007,2.328109,7.322922,-0.067049,0.211616,0.111338
0.335452,2.985841,10.469229,0.126454,0.050413,-0.435528
-0.018262,0.255219,10.97383,-0.386313,0.346432,-0.362296
-0.048499,2.945724,11.155851,0.290891,-0.071181,0.190279
-0.069306,2.839595,7.624545,-0.186018,-0.22293,-0.501544
-0.78362,3.067571,9.425001,0.034251,-0.167775,-0.133197
-0.396525,0.993334,10.756781,-0.100784,-0.067556,0.00124
-0.482746,2.368674,12.518767,-0.243384,-0.107365,0.197173
-0.0723,1.777104,7.427405,-0.260543,0.537857,-0.409864
0.384101,1.414858,7.100335,0.159462,0.012892,0.242044
-0.276325,2.879412,8.004006,-0.462267,0.248983,0.265218
0.297581,1.812281,7.035669,0.128076,-0.085843,0.193479
-0.492476,1.263672,8.881032,-0.029471,0.049409,0.021014
0.965343,0.914897,9.589808,0.090345,-0.324987,0.19371
0.101938,4.513265,7.599696,0.176978,0.050031,0.16302
-0.603994,2.15417,6.781947,-0.245466,0.310997,-0.374681
1.099314,2.828518,12.431948,-0.132384,0.02931,0.233286
-0.234712,3.219655,10.282867,0.2184,0.231849,0.331277
-0.828826,2.767595,12.382251,0.24191,-0.251955,0.052508
0.160466,1.527124,12.308155,-0.590748,-0.476448,-0.328637
0.118853,2.915038,6.455326,-0.104772,0.288661,-0.507471
-0.37991,2.602189,6.793024,-0.318337,0.006236,0.260721
0.128583,2.623594,11.653866,0.457788,-0.149495,-0.28804
-0.238304,3.469785,8.639584,-0.02066,-0.426266,0.073881
-1.179996,1.628015,10.030791,-0.56508,-0.302531,-0.028965
-1.068328,0.774789,10.64676,0.102236,-0.001213,0.14702
-0.371078,1.00007,9.873019,-0.006991,-0.189954,-0.004444
-0.605191,2.023941,6.634653,0.140232,-0.111801,-0.20687
-0.009281,2.887046,11.849359,0.153916,-0.224208,0.376888
0.292492,0.319585,7.781718,0.282034,-0.12288,0.028016
0.388742,1.692081,5.361401,0.704376,0.700555,0.623683
-0.611778,2.778073,6.281687,-0.109138,0.135862,-0.446676
1.002166,2.483935,13.786032,0.130813,-0.244066,0.085476
-0.828527,2.913841,7.527846,-0.161587,-0.131631,0.060299
0.817001,2.030677,10.609338,0.073682,0.228019,-0.183862
-0.380958,2.274071,8.421787,-0.569756,-0.192094,0.012315
0.385748,1.920357,11.182795,0.055892,-0.133906,0.117742
-0.683928,3.054398,8.118517,0.450972,0.438886,0.306559
0.951721,1.122366,13.110786,-0.242529,-0.150929,0.17659
-0.781974,1.230591,11.428135,-0.405235,-0.162682,-0.094052
-0.187111,4.001928,9.081615,-0.221997,0.045182,-0.160306
0.095052,2.727029,7.556736,0.468436,0.031926,-0.16684
0.19699,2.660268,10.629097,0.46845,0.417576,-0.03748
0.05748,0.97597,8.207433,-0.271205,0.352946,0.000173
-0.439187,4.089196,11.39221,0.470651,0.413213,0.267212
1.238075,0.623304,7.731422,0.104816,-0.179335,0.21397
-0.233514,1.924249,9.722282,-0.328694,0.136494,0.049604
-0.000748,1.924099,7.36723,0.073473,-0.510372,0.461103
-0.771047,1.41875,9.033864,0.078231,-0.227245,0.240815
-0.727637,4.310287,11.654315,0.168973,0.240571,0.011786
-0.633632,1.025517,10.074201,-0.018753,-0.004511,0.012677
0.212708,4.681964,10.745704,0.177078,-0.135058,-0.011504
1.612746,1.205144,9.561068,0.060487,-0.028852,0.145345
0.378563,1.407523,7.121291,-0.572297,-0.145597,0.360503
0.280816,0.689167,7.671996,-0.252151,-0.570041,-0.068796
-0.197589,1.48581,8.111482,-0.164681,0.070061,-0.073711
-0.666863,3.617078,11.064242,0.395583,0.112279,0.272587
1.609603,1.636247,12.452605,-0.046804,0.08474,-0.007326
0.394879,3.690276,9.337882,-0.137257,0.03378,-0.263812
-0.180525,1.460962,6.408923,-0.57696,0.050867,0.252412
0.838407,0.675695,12.551699,0.020764,0.331196,-0.14417
0.453856,0.190404,9.503138,0.077208,-0.263776,-0.189859
-0.923879,0.680036,8.871152,0.535849,0.107047,0.244179
-0.920735,0.331561,9.735006,-0.057432,-0.470419,0.02493
2.387834,1.425635,13.828543,-0.377058,-0.269902,-0.083609
-0.259261,3.852838,11.825559,-0.122148,0.086214,0.07329
0.61552,0.594863,10.448722,-0.578361,0.20383,-0.214349
0.092059,2.153871,7.566016,-0.262819,-0.281002,0.220333
0.260159,3.893404,10.619068,0.400711,0.001011,-0.110843
1.542093,2.34173,10.104887,0.170245,-0.294196,-0.350048
-0.338446,1.857038,8.02601,0.321248,-0.35425,0.019822
0.243544,0.088765,11.211835,0.112669,0.19088,0.356072
-1.151256,1.199456,8.790919,0.200192,0.093207,0.261142
0.110171,3.532654,9.700128,0.196147,0.011791,-0.134376
-0.104034,3.464396,7.165449,0.125667,-0.036136,-0.423312
-0.921933,0.833317,12.676539,0.174794,0.042196,-0.0947
-0.643811,3.141068,8.865464,0.146686,0.260229,-0.160766
-0.565374,1.816473,6.915769,-0.010281,-0.090984,-0.129941
1.484912,0.913251,12.577295,0.234201,0.004909,-0.186457
-1.190774,1.737587,8.956774,-0.666117,0.298549,-0.452091
0.031584,2.902165,8.354577,0.301289,0.049913,0.064052
-0.009281,0.224533,9.135503,-0.029208,-0.025782,-0.109242
0.281564,2.079476,8.469987,0.239611,0.120296,0.032698
-0.494721,1.582509,9.803863,-0.323979,0.101457,-0.297145
0.249232,2.103426,7.691156,0.020383,-0.274743,0.199586
